	en	pl	de	fr	zh	pt	ru	es
Incident_19_Costs_01	One of your escort ships is destroyed.	Jeden z twoich statków eskorty został zniszczony.	Eines deiner Geleitschutz-Schiffe wurde zerstört.	Un de vos navires d’escorte est détruit.	你的一艘护卫舰被摧毁。	Um dos seus navios foi destruído.	Один из Ваших кораблей эскорта был уничтожен.	Uno de nuestros buques de escolta ha sido destruido.
Incident_19_Option_02	TRY TO EVADE IT	SPRÓBUJ GO OMINĄĆ	VERSUCHE ES ZU UMFAHREN	ESSAYEZ DE L’ÉVITER	尝试逃跑	TENTE OMITIR A FROTA	ПОСТАРАТЬСЯ УКЛОНИТЬСЯ ОТ НЕГО	INTENTE ESQUIVARLO
Incident_19_Costs_02A	(70% chance) An enemy fleet appears.	(70% szans) Pojawia się wroga flota.	(70% Chancen) Die feindliche Flotte erscheint.	(70 % de chance de réussite) Le drapeau de l’ennemi apparaît.	（70% 几率）出现敌方舰队。	(Probabilidade 70%) Aparece uma frota inimiga.	(70% вероятности) Появляется вражеский флот.	(Probabilidad 70%) Aparece una flota enemiga.
Incident_19_Costs_02B	(30% chance) No negative consequences.	(30% szans) Brak negatywnych konsekwencji.	(30% Chancen) Keine negativen Konsequenzen.	(30 % de chance de réussite) Aucune conséquence négative.	（30% 几率）没有出现负面后果。	(Probabilidade 30%) Sem consequências negativas.	(30% вероятности) Нет негативных последствий.	(Probabilidad 30 %) Sin consecuencias negativas.
Incident_19_Result_01	“The decoy maneuver seems to have been successful, sir. Unfortunately we have lost contact with the ship we sent out.”	"Manewr z przynętą wydaje się być udany, sir. Niestety straciliśmy kontakt z wysłanym przez nas statkiem".	„Das Manöver mit dem Köder scheint gelungen zu sein, Sir. Leider haben den Kontakt mit dem von uns geschickten Schiff verloren“.	« La manœuvre de leurre semble être réussie, sir. Malheureusement, nous avons perdu le contact avec le navire que nous avons envoyé. »	你派了一艘护航舰作为诱饵， 之后就再也没有消息了。	"A manobra parece ter êxito, sir. Lamentavelmente, perdemos contato com o nosso navio”.	«Отвлекающий маневр кажется удачным, сэр. К сожалению, связь с отправленным нами кораблем потеряна.	«La maniobra con el cebo parece haber rendido efecto, Sir. Desgraciadamente, hemos perdido contacto con el buque que hemos enviado».
Incident_19_Result_02A	“We tried, sir, but it looks like they spotted us. The fleet is moving directly toward us.”	"Próbowaliśmy, sir, ale wygląda na to, że nas zauważyli. Flota zmierza wprost na nas".	„Wir haben versucht, Sir, aber haben sie uns offenbar bemerkt. Die Flotte kommt direkt auf uns zu“.	« Nous avons essayé, sir mais il semble qu’ils nous ont repérés. La flotte se dirige directement vers nous. »	你试图躲避舰队， 但无济于事  ——  它发现了你， 毫无疑问会发动攻击。	"Tentámos, sir, mas parece que nos avistaram. A frota vai diretamente na nossa direção".	«Мы пытались, сэр, но, кажется, нас заметили. Флот взял курс прямо на нас».	«Lo hemos intentado, Sir, pero parece que nos han avistado. La flota se dirige directamente hacia nosotros.
Incident_19_Result_02B	“The maneuver seems to have worked, sir—the fleet is now far from us. I guess Lady Luck is with us today.”	"Wygląda na to, że manewr zadziałał, sir - flota jest teraz daleko od nas. Chyba szczęście nam dzisiaj sprzyja".	„Es scheint, dass das Manöver klappte, Sir - die Flotte ist jetzt weit von uns. Das Glück ist heute an unserer Seite“.	« Il semble que la manœuvre de leurre est réussie, sir - la flotte est loin de nous. Je pense que nous avons de la chance. »	您以某种方式在不被发现的情况下避开了舰队。	"Parece que a manobra funcionou, sir. A frota está longe de nós. Temos sorte hoje".	«Кажется, маневр сработал, сэр, флот сейчас находится далеко от нас. Похоже, сегодня удача на нашей стороне».	«Parece que la maniobra ha funcionado, Sir. La flota está lejos de nosotros. Hoy tenemos suerte.»
Incident_20_Fluff	“They say the storm will only get worse, sir—we need to get everyone to safety. There’s still a squadron of planes on the flight deck; they will probably be lost if we do nothing, but having the crew try to get them to the hangar would be extremely dangerous in these conditions.”	"Mówią, że burza będzie się tylko nasilać, sir - musimy zabrać wszystkich w bezpieczne miejsce. Na pokładzie wciąż znajduje się eskadra samolotów; prawdopodobnie zostaną stracone, jeśli nic nie zrobimy, ale próba doprowadzenia ich do hangaru przez załogę byłaby w tych warunkach bardzo niebezpieczna".	„Sie sagen, der Storm wird stärker sein, Sir - wir müssen alle an einen sicheren Ort bringen. Auf dem Deck befindet sich immer noch eine Staffel; sie wird wahrscheinlich zerstört, wenn wir nichts tun, anderseits ist es sehr gefährlich, wenn die Mannschaft sie unter diesen Umständen in den Hangar befördert“.	« On dit que la tempête va s’empirer, sir - nous devons mettre tout le monde dans un endroit sûr. Il y a toujours une escadre d'avions sur le pont d'envol ; si nous ne faisons rien, nous allons les perdre mais il serait extrêmement dangereux à l’équipage de les amener au hangar dans ces conditions. »	您必须选择是将飞机留在甲板上， 冒着被毁坏的风险， 还是让您的机组人员尝试将它们带回机库。	"Dizem que a tormenta vai aumentar, sir. Temos de recolher todos num lugar seguro. Uma esquadra de aviões ainda está a bordo. Provavelmente vamos perdê-los se não fizermos nada, mas uma tentativa de os levar até o hangar seria perigosa nestas circunstâncias”.	«Говорят, шторм будет только усиливаться, сэр, нам нужно переместить всех в безопасное место. На палубе все еще находится эскадрилья самолетов; они, вероятно, будут утрачены, если мы ничего не предпримем, но попытка экипажа переместить их в ангар будет крайне опасной в таких условиях».	«Dicen que la tormenta va a empeorar, Sir. Teneos que reunir todos en un lugar seguro. En la cubierta hay una escuadra de aviones. Probablemente los vamos a perder si no hacemos nada, pero intentar llevarlos hasta el hangar en este tiempo sería muy peligroso.»
Incident_20_Option_01	LEAVE THE PLANES	ZOSTAW SAMOLOTY	LASS DIE FLUGZEUGE	ABANDONNEZ LES AVIONS	留下飞机	DEIXAR OS AVIÕES	ОСТАВИТЬ САМОЛЕТЫ	DEJAR LOS AVIONES
Incident_20_Costs_01	You lose one squadron.	Tracisz jedną eskadrę.	Du verlierst eine Staffel.	Vous perdez une escadre.	你失去了一个飞行中队。	Perde uma esquadra.	Теряете одну эскадрилью.	Pierde una escuadra.
Incident_20_Option_02	SAVE THE PLANES	OCAL SAMOLOTY	RETTE DIE FLUGZEUGE	SAUVEZ LES AVIONS	保存飞机	SALVAR OS AVIÕES	УБЕРЕЧЬ САМОЛЕТЫ	SALVAR LOS AVIONES
Incident_20_Costs_02A	(70% chance) One crew unit dies.	(70% szans) Ginie jedna jednostka załogi.	(70% Chancen) Eine Mannschaftseinheit kommt ums Leben.	(70 % de chance de réussite) Une unité de l’équipage est morte.	（70% 几率）1 名人员死亡。	(Probabilidade 70%) Morre um tripulante.	(70% вероятности) Погибает одна единица экипажа.	(Probabilidad 70%) Muere un tripulante.
Incident_20_Costs_02B	(30% chance) No negative consequences.	(30% szans) Brak negatywnych konsekwencji.	(30% Chancen) Keine negativen Konsequenzen.	(30 % de chance de réussite) Aucune conséquence négative.	（30% 几率）没有出现负面后果。	(Probabilidade 30%) Sem consequências negativas.	(30% вероятности) Нет негативных последствий.	(Probabilidad 30%) Sin consecuencias negativas.
Incident_20_Result_01	“The wind took the planes, Admiral. It’s unfortunate, but I think it was the right call.”	"Wiatr zabrał samoloty, Admirale. To niefortunne, ale myślę, że to była właściwa decyzja".	„Der Wind hat die Flugzeuge vom Deck geweht, Admiral. Das ist schlecht, aber ich denke, dass das die richtige Entscheidung war“.	« Le vent a emporté les avions, Amiral. C’est dommage, mais je trouve que c’était une bonne décision. »	你决定让飞机起飞。 但它们被狂风吹落海里。	"O vento levou os aviões, Almirante. É muito má sorte, mas acho que foi uma boa decisão”.	«Ветер забрал самолеты, Адмирал. Прискорбно, но я думаю, что это было правильное решение».	«El viento se ha llevado los aviones, Almirante. Es un pena, pero creo que hemos tomado una buena decisión».
Incident_20_Result_02A	“Admiral, lightning struck as one of our units was loading the last of the planes onto the elevator. Our medics tried all they could, but we lost them, sir.”	"Admirale, piorun uderzył, gdy jedna z naszych jednostek ładowała ostatni samolot na windę. Nasi medycy robili wszystko, co w ich mocy, ale straciliśmy ich, sir".	„Admiral, der Blitz ist eingeschlagen, als eine unserer Einheiten das letzte Flugzeug zum Lift brachte. Unsere Ärzte haben alles Mögliche gemacht, aber wir haben sie verloren, Sir“.	« Amiral, un coup de foudre a frappé quand une de nos unités chargeait le dernier avion dans l’ascenseur. Nos médecins ont fait tout leur possible, mais nous les avons perdus, si. r »	你派你的机组人员去取回飞机， 浴室他们把飞机送到升降梯上， 但此时被闪电击中。 你失去了一个机组人员。	"Almirante, um raio bateu quando uma das nossas unidades estava a carregar o último avião ao elevador. Os nossos médicos fizeram o que puderam, mas perdemo-los, sir".	«Адмирал, молния ударила, когда одна из наших единиц загружала последний самолет на самолетоподъемник. «Наши медики делали все возможное, но мы потеряли их, сэр».	«Almirante, un rayo cayó cuando una de nuestras unidades estaba cargando el último avión en el ascensor. Nuestros médicos han hecho todo lo posible, pero los hemos perdido, Sir».
