	en	pl	de	fr	zh	pt	ru	es
TutorialDefence_22	your carrier’s or escort’s combined Defense values	łączne wartości obrony twojego lotniskowca lub eskorty	soll der Gesamtwert der Verteidigung deines Flugzeugträgers oder Geleitschutzes	les valeurs de défense combinées de votre porte-avions ou de votre escorte	您的航母或护航舰队的综合防御值	os valores sumários da defesa do seu porta-aviões o da escolta	сумма значений обороны Вашего авианосца или эскорта	la suma de los valores de defensa de su portaaviones o de su escolta
TutorialDefence_23	must be equal to or higher than the strength value of the enemy’s attack.	musi być równa lub wyższa od wartości siły ataku przeciwnika.	gleich oder höher sein, als der Wert der Angriffskraft des Gegners.	doivent être égales ou supérieures à la valeur de force de l'attaque ennemie.	必须等于或高于敌人攻击的强度值。	devem ser iguais ou maiores do valor de ataque do inimigo.	должна равняться или быть выше значения силы атаки противника.	tiene que ser igual o mayor del valor del ataque del enemigo.
TutorialDefence_24	If your combined Defense values are lower than the attack’s strength,	Jeśli łączna wartość twojej obrony jest niższa niż siła ataku,	Wenn der Gesamtwert deiner Verteidigung niedriger als die Angriffskraft ist,	Si vos valeurs de défense combinées sont inférieures à la force de l'attaque,	如果你的综合防御值低于攻击强度，	Se o valor sumário da sua defesa for menor do força de ataque,	Если общее значение Вашей обороны ниже, чем сила атаки,	Si el valor total de su defensa es inferior al valor de ataque
TutorialDefence_25	you will sustain damage and risk fires, floods, and the loss of escort ships.	poniesiesz obrażenia i będziesz ryzykował pożary, powodzie i zatopienie statków eskorty.	wirst du verletzt und und deine Geleitschutzschiffe werden der Brand-, Überflutung- und Versenkungsgefahr ausgesetzt.	vous subirez des dommages et risquerez des incendies, des inondations et la perte de navires d'escorte.	您将遭受损失并冒着火灾、洪水和护卫舰损失的风险。	receberá danificações e correrá o risco de incêndios, inundações e destruição dos navios de escolta.	Вы получите повреждения или риск пожара, потопа или потопления эскортных кораблей.	sufrirá lesiones y correrá el riesgo de incendios, inundaciones y el hundimiento de los buques de escolta.
TutorialDefence_26	Kamikaze attacks, a special kind of enemy airstrike, are marked with a skull icon.	Ataki Kamikaze, specjalny rodzaj wrogiego ataku powietrznego, są oznaczone ikoną czaszki.	Die Kamikaze-Angriffe, eine spezielle Art des feindlichen Angriffs, sind mit einem Schädelsymbol markiert.	Les attaques kamikazes, un type spécial d'attaque aérienne ennemie, sont marquées d'une icône de tête de mort.	神风敢死队攻击是一种特殊的敌方空袭， 标有骷髅图标。	Os ataques Kamikaze, um tipo de ataque aéreo especial, são assinalados com uma caveira.	Атаки Камикадзе, особого типа воздушных атак противника, обозначаются иконкой в виде черепа.	Los ataque Kamikaze, un tipo especial de ataque aéreo están señalados con un icono de calavera.
TutorialDefence_27	If a Kamikaze attack breaks through your defenses,	Jeśli atak Kamikaze przełamie twoją obronę,	Wenn der Kamikaze-Angriff deine Verteidigung durchbricht,	Si une attaque kamikaze brise vos défenses,	如果神风敢死队的攻击突破了你的防御，	Se um ataque Kamikaze quebrar a sua defesa,	Если атака Камикадзе прорвется через Вашу оборону,	Si el ataque de Kamikaze rompe su defensa,
TutorialDefence_28	it will not only damage your fleet in the manner of other attacks,	nie tylko uszkodzi twoją flotę w taki sam sposób, jak inne ataki,	wird er deine Flotte nicht auf die übliche Art und Weise beschädigen,	elle n'endommagera pas seulement votre flotte de la même manière que les autres attaques,	它不仅会以其他攻击的方式损坏您的舰队，	danificará a sua frota como os navios e, além disso,	это не только нанесет Вашему флоту повреждения так же, как и все другие атаки,	no sólo damnificará su flota igual que los demás ataques, sino
TutorialDefence_29	but will also leave a plane wreck, temporarily preventing flight deck operations.	ale również pozostawi po sobie wrak samolotu, tymczasowo utrudniając operacje na Pokładzie.	sondern ein Flugzeugwrack hinterlassen, wodurch die Operationen auf dem Deck erschwert werden.	mais elle laissera également une épave d'avion, empêchant temporairement les opérations du pont d'envol.	但也会留下飞机残骸， 暂时阻止你对飞行甲板的操作。	deixará um destroço de avião, que dificultará temporariamente as operações a bordo.	но и оставит после себя обломки самолета, что временно затруднит проведение операций на Палубе.	también dejará un casco de avión estrellado, dificultando las operaciones en la Cubierta.
TutorialIsland_01	Tutorial: The Island	Wyspa - Samouczek	Tutorial-Spiel: Insel	Tutoriel : L'île	教程：作战指挥部	Tutorial: Ilha	Остров – Обучение	Isla - Tutorial
TutorialIsland_02	The island is the command center of the aircraft carrier.	Wyspa jest centrum dowodzenia lotniskowcem.	Die Insel ist das Kommandozentrum des Flugzeugträgers.	L'île est le centre de commandement du porte-avions.	该作战指挥部是航母的指挥中心。	A ilha é um centro de comando do porta-aviões.	Остров является центром управления авианосцем.	La isla es el centro de mando de su portaaviones.
TutorialIsland_03	It contains a number of rooms	Zawiera ona kilka pomieszczeń	Sie beherbergt einige Räume,	Elle contient un certain nombre de pièces	它包含许多房间	Contém várias salas,	На нем есть несколько помещений,	Tiene varias sala, 
TutorialIsland_04	from which you and your officers coordinate the carrier’s operations.	z których ty i twoi oficerowie koordynujecie działania lotniskowca.	in welchen du und deine Offiziere die Aktivitäten des Flugzeugträgers koordiniert.	à partir desquelles vous et vos officiers coordonnez les opérations du porte-avions.	您和您的官员在这操控调航母。	donde você e os seus oficiais coordenam as ações do porta-aviões.	из которых Вы и Ваши офицеры координируете действия авианосца.	desde las que usted y sus oficiales coordinan las operaciones.
TutorialIsland_05	To reposition an officer, select him by clicking on his portrait,	Aby zmienić położenie oficera, wybierz go, klikając na jego portret,	Um die Position des Offiziers zu ändern, wähle ihn aus, indem du zuerst auf sein Porträt klickst,	Pour repositionner un officier, sélectionnez-le en cliquant sur son portrait,	如要重新分配一名军官， 请通过单击他的肖像来选择他，	Para modificar a localização do porta-aviões, selecione-o fazendo um clique sobre o seu retrato	Чтобы изменить положение офицера, выберите его, нажимая на его портрет,	Para cambiar de localización de un oficial, elíjalo haciendo un clic sobre su retrato
TutorialIsland_06	then click on an empty room to send him to work there.	a następnie kliknij na pusty pokój, by wysłać go tam do pracy.	danach klicke auf das leere Zimmer, um ihn dorthin zur Arbeit zu schicken.	puis cliquez sur une pièce vide pour l'envoyer y travailler.	然后点击一个空房间让他去那里工作。	e depois faça um clique sobre uma sala vazia para o enviar a trabalhar ali.	а затем нажмите а пустое помещение, отправляя его работать туда.	y a continuación haga un clic sobre una sala vacía para enviarlo la trabajo.
